,SMILES,UMAP_0,UMAP_1,global_cluster
4448,C#CC1=CC=CC2=CC=CC=C21,-0.9264122,1.4889895,-1
4449,CCC1=CC=CC=C1CC2=CC=CC=C2,0.70890236,1.2906814,-1
4450,C1CC2=CC=CC=C2CC3=CC=CC=C31,0.22490196,6.779169,-1
4451,C1C2=CC=CC=C2C=CC3=CC=CC=C31,0.5127487,7.085508,2442
4452,CCC1=CC=CC=C1C2=CC=CC=C2,0.15021826,1.9814351,-1
4453,C#CC1=CC(=CC=C1)C2=CC=CC=C2,0.91012263,1.4408846,-1
4454,C#CC1=CC=CC=C1C2=CC=CC=C2,0.12041167,1.6743029,-1
4455,CC1=CC=CC=C1CC2=CC=CC=C2C,2.2438202,1.1723874,-1
4456,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,2.6484787,0.05692956,-1
4457,CC1=CC=C(C=C1)N,1.8438331,-0.057433646,-1
4458,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,0.92793953,1.6568191,3765
4459,C1=CC=C(C=C1)C2=CC=C(C=C2)N,0.40428078,1.3288367,-1
4460,C1=CC=C(C=C1)C2=CC=CC=C2N,-0.33989665,2.2396092,5078
4461,CCC1=CC=C(C=C1)N,2.608644,-0.4547731,4754
4462,CCCCC1=CC=C(C=C1)N,2.4130986,0.03548129,-1
4463,CCCCCC1=CC=C(C=C1)N,2.4279015,-0.068486035,4847
4464,CCCC1=CC=C(C=C1)N,2.7526371,-0.10342673,-1
4465,C1=CC2=C3C=CC=CC3=C2C=C1,2.944681,-1.7494719,220
4466,C1=CC=C2C=CC=CC2=CC=C1,1.5603302,6.6044545,1399
4467,CC1=CC2=C3C=CC(=CC3=C2C=C1)C,-0.40577734,1.580213,-1
4468,CC1=CC=CC2=C3C=CC=C(C3=C12)C,0.028209822,1.2484684,-1
4469,C1=CC=C2C=CC=CC2=C3C=CC=CC3=C1,3.3658345,-1.3534425,-1
4470,CC1=C2C=CC=CC2=C1,1.1591616,6.183431,-1
4471,CC1=CC2=C3C=C(C=CC3=C2C=C1)C,-0.68614066,2.2323642,-1
4472,COC1=C(NC(=C1)C2=CC=CN2)C=O,-1.158647,1.1787462,-1
4473,COC1=C(NC(=C1)C2=CC=C(N2)C=O)C=O,-1.0552154,0.39224488,-1
4474,C1=CC(=N)C(=N)N=C1,1.7976074,6.64567,-1
4475,C1=CC(=N)N=CC1=N,1.5049839,6.1951504,-1
4476,C1C=CC=NC1=N,2.387347,6.891003,-1
4477,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6,-1.7747797,4.884076,-1
4478,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5,-1.9353377,4.445018,4
4479,C1OC2=C(O1)C=C3C4=CC=CC=C4N=CC3=C2,-1.3962812,3.6511543,-1
4480,C1=CC=C(C=C1)C=CC=CC2=CC=CC=C2,2.4633892,-2.4595132,-1
4481,CC#CC1=CC=CC=C1,3.0909698,-1.1700882,-1
4482,C1=CC=C(C=C1)C=CC=CC=CC2=CC=CC=C2,2.419899,-2.516215,-1
4483,C1=CC=C(C=C1)CC=CC2=CC=CC=C2,2.959741,-2.4902318,-1
4484,CCOP(=O)(CN(CCO)CCO)OCC,9.985848,0.22126323,-1
4485,C1CCC(C1)(N2C=CC=N2)N3C=CC=N3,4.9838476,3.2735302,-1
4486,C1=CN(N=C1)C(N2C=CC=N2)N3C=CC=N3,5.4095397,2.6445043,-1
4487,C1=CN(N=C1)CN2C=CC=N2,4.990303,3.0267673,-1
4488,CCC(CC)(N1C=CC=N1)N2C=CC=N2,5.2965975,2.8371122,-1
4489,C1=CN(N=C1)C(CN)N2C=CC=N2,5.2877975,2.7282834,-1
4490,C1=CN(N=C1)C(=S)N2C=CC=N2,5.2085238,2.6931849,-1
4491,C1=CN(N=C1)C(=O)N2C=CC=N2,5.302808,2.5185301,-1
4492,CC(N1C=CC=N1)N2C=CC=N2,5.4256563,2.6441398,-1
4493,CC1=NC(=CC=C1)C#CC2=CC=CC=N2,2.6834004,2.0755386,-1
4494,C1=CC=C2C(=C1)C=C(C(=N2)Cl)CCl,-0.87112105,2.8206365,-1
4495,C1=CC=C2C(=C1)C=CC(=N2)Cl,-0.14844993,2.8179388,-1
4496,CC1=NC2=CC=CC=C2C(=C1)Cl,-0.9361713,2.9201806,4759
4497,CC1=CC(=NC2=CC=CC=C12)Cl,-0.9709037,2.743777,-1
4498,CCC1=CC2=CC=CC=C2N=C1Cl,-0.7904114,2.4765515,-1
4499,C1=CC=C2C(=C1)C(=CC(=N2)Cl)Cl,-0.8388164,2.6828322,-1
4500,CC1=CC2=CC=CC=C2N=C1Cl,-0.8993888,2.970043,-1
4501,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)Cl,-0.6734117,2.9043047,-1
4502,C1=CC=C2C(=C1)C=CC3=C2NC4=C3C=CC5=CC=CC=C54,-1.4098647,2.1892211,-1
4503,C1CC2=C(C3=CC=CC=C31)NC4=CC=CC=C24,-2.1434631,3.975277,-1
4504,CC1=CC2=C(C=C1)C=C(N2)C3=CC=CC=C3,-1.4021362,2.7504666,3074
4505,CC1=C(NC2=CC=CC=C12)C3=CC=CC=C3,-1.981627,3.0605917,797
4506,CCC1=CC2=C(C=C1)C3=CC=CC=C3N2,-1.9884412,2.6062636,-1
4507,CC1=CC2=C(C=C1)C(=C(N2)C)C,-1.7344464,2.8499067,-1
4508,C(CSCCO)O,8.682469,2.4594533,-1
4509,CCSCCO,8.927043,2.2503471,-1
4510,C(CSCCSCCO)O,8.782352,2.47944,-1
4511,C(CSCO)O,8.73407,2.3345256,-1
4512,COCCSCCO,8.522165,2.6850324,-1
4513,CC(O)SCCO,9.248655,2.5093582,-1
4514,CC(O)SC(C)O,10.068789,1.2691352,-1
4515,C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1.1744796,-0.89690167,-1
4516,C=CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,0.98243016,-0.31548953,3556
4517,C1=CC(=CC(=C1)C(F)(F)F)C(F)F,1.6236877,-1.0541062,3467
4518,C(CO)N(CCO)C(CO)(CO)CO,8.757799,2.9673617,-1
4519,CC(CO)(CO)N(CCO)CCO,8.99583,2.8314075,-1
4520,CC(C)(CO)N(CCO)CCO,9.039292,2.9348905,-1
4521,CCCN(CCC)C(CO)(CO)CO,9.249721,2.868933,-1
4522,C(CO)N(C(CO)CO)C(CO)CO,8.524725,3.1086369,-1
4523,C1=CC=C(C=C1)P(=S)(C2=CC=CC=C2)C3=CC=CC=C3,4.101982,-1.7579101,1517
4524,C1C(O1)C2=C3C=CC4=CC=CC5=C4C3=C(C=C5)C=C2,-0.40570164,5.4780087,-1
4525,CC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,2.580333,-1.0512058,-1
4526,CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,3.094892,-0.74027103,-1
4527,CC1=CC=C(C=C1)C(=O)C(=O)C2=CC=C(C=C2)C,3.1017725,-0.8350067,-1
4528,CC(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)C,2.254231,-0.4260613,4941
4529,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,0.35373166,-1.4506078,-1
4530,C1=CC=C2C(=C1)C3=CC=CC4=C3C(=CC=C4)O2,-0.08124507,6.028595,-1
4531,COC1=CC2=C(C=C1)C=C(C=C2)C3=CC4=C(C=C3)C=C(C=C4)OC,-0.9810441,1.3533387,-1
4532,CC(C)(C)C1=CC=C(C=C1)O,2.6685002,-1.2543166,1338
4533,C1=CC=C(C=C1)C2=CC=C(C=C2)O,1.6561327,0.12070396,-1
4534,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,3.0590994,-1.4373757,-1
4535,CCCCCCCCC1=CC=C(C=C1)O,2.5900218,-0.006955866,-1
4536,C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,3.2651737,-0.27729636,-1
4537,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,3.617226,-1.7285019,-1
4538,CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,-0.3595847,0.39794493,-1
4539,CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O,3.4497192,-1.3203105,-1
4540,C=CP,9.5174,0.3441146,-1
4541,C(=CP)P,9.228318,0.25721258,-1
4542,C=CPP,9.480601,0.104998976,101
4543,C1=CC=C2C(=C1)C(=CN2)CC[NH3+],-2.8009956,2.2004192,74
4544,C1=CC=C2C(=C1)C(=CN2)CN,-2.8928745,2.2128832,-1
4545,CN1CCC(C1)C2=CNC3=CC=CC=C32,-2.4641466,3.105472,-1
4546,C[NH2+]CC1=CNC2=CC=CC=C21,-2.825617,2.2607043,-1
4547,CC(CN)C1=CNC2=CC=CC=C21,-2.8085332,2.1953912,-1
4548,C1=CC=C2C(=C1)C(=CN2)CCCN,-2.8149745,2.2258043,-1
4549,C1=CC=C2C(=C1)C(=CN2)C[NH3+],-2.806635,2.2309005,-1
4550,C1=CC=C(C=C1)C2=CNC=C2,-0.6009714,2.9705143,-1
4551,C[Si](C)(C)O[Si](C)(C)C,9.84692,0.73875177,-1
4552,C[SiH](C)O[Si](C)(C)C,9.834967,0.88485134,-1
4553,C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)C,9.999163,1.0512305,-1
4554,C[Si](C)(C)[Si](=O)[Si](C)(C)C,9.744165,0.45828584,-1
4555,C1=CSC(=N1)SSC2=NC=CS2,3.6933842,2.3342633,-1
4556,C1=CSC(=N1)C2=NN=CS2,0.7129469,2.7046654,5266
4557,C1CSC(=N1)C2=NC=CS2,1.0239666,3.236966,-1
4558,C1=CSC(=N1)OC2=NC=CS2,3.4933717,2.4584467,-1
4559,C1=CSC(=N1)C2=NC=CS2,1.4978656,2.9651356,-1
4560,C1=CSC(=N1)CC2=NC=CS2,4.2300925,2.435429,3679
4561,C1=CSC(=N1)SC2=NC=CS2,3.3174,2.3768446,-1
4562,C1=CSC2=C1SC(=C2)C(=O)O,0.1559868,1.6139873,-1
4563,C1=CSC(=C1)C2=CC=C(S2)C(=O)O,1.502534,2.6381078,-1
4564,CC1=CC2=C(S1)C=C(S2)C(=O)O,0.30318314,1.6531266,-1
4565,CCCC1=CC=C(S1)C(=O)O,2.533748,2.021125,-1
4566,C=CC#CC1=CC=C(S1)C2=CC=CS2,0.3924872,3.3867605,-1
4567,C1=CSC(=C1)C2=CC=CS2,0.38223743,3.810369,-1
4568,CC1=CC=C(S1)C2=CC=C(S2)C#CC=C,0.59092736,3.1622143,-1
4569,CC1=CC2=C(S1)C=CS2,-0.76714736,1.7529353,-1
4570,C1=CSC(=C1)CC2=CC=CS2,4.797563,1.7441581,-1
4571,P,5.830272,6.316567,-1
4572,COC1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O,1.7590669,-1.1836884,-1
4573,COC1=CC=C(C=C1)C(=O)CCC(=O)O,2.439368,-1.2448465,-1
4574,COC1=CC=C(C=C1)C(=O)CCC2=CC=CC=C2,3.093501,-1.1638147,-1
4575,CC=C1C2=CC=CC=C2C3=CC=CC=C31,0.53518313,6.2690115,-1
4576,C1C(CC2=CC=CC=C21)C3=CC=CC=C3,1.3640103,7.101413,-1
4577,C1CC2=CC=CC=C2C1C3=CC=CC=C3,0.32724306,7.896825,-1
4578,C1C2=CC=CC=C2C3=C1P=CC=C3,-0.04021969,6.067219,-1
4579,[CH2+]C1C2=CC=CC=C2C3=CC=CC=C13,0.7007974,7.2912107,-1
4580,CC1=CC(=C(C(=C1)C)C2=CC=CC=N2)C,-0.03974279,3.5788162,-1
4581,CCC1=C(C=C(C=C1)C)C2=CC=CC=N2,-0.019907594,2.8561375,-1
4582,CC1=C(C=CC(=C1)C=C)C2=CC=CC=N2,-0.113539174,3.3057318,4850
4583,B1(OC(=O)CN(CC(=O)O1)C)C=C,3.700961,6.4142785,-1
4584,B1(OC(=O)CN(CC(=O)O1)C)C,3.6473684,6.303186,2859
4585,B1(OC(=O)CN(CC(=O)O1)C)C2CC2,4.052609,6.724813,-1
4586,B1(OC(=O)CN(CC(=O)O1)C)CCCC,4.081749,6.111182,-1
4587,B(O)O,9.09132,0.7076121,-1
4588,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C(Cl)(Cl)Cl)O)Cl,2.9022474,-1.4445803,-1
4589,CC(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,2.7830544,-1.5628862,-1
4590,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)Cl)O,3.4825234,-1.6511749,-1
4591,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)O,3.4253738,-1.248443,-1
4592,CC(C)(C(C)(C1=CC=C(C=C1)Cl)O)O,3.1013258,-1.5408915,-1
4593,C1CN(CCC1C2CCN(CC2)CCCl)CCCl,5.620119,4.8300757,-1
4594,Br,,,-1
4595,[Br-],,,-1
4596,BrBr,10.022514,0.5145169,-1
4597,C1=C(C=NC=C1Br)Br,0.62146306,1.5401021,-1
4598,C1=CN=CC=C1Br,2.9743335,0.6629993,3800
4599,C1=CC(=CN=C1)Br,3.897991,0.8491678,-1
4600,C1=CN=C(C=C1Br)F,0.8293892,1.9174725,-1
4601,C1=CC(=NC=C1Br)Br,0.8340561,1.8987365,-1
4602,COC1=C(C=C(C=C1Br)Br)Br,-0.8180684,0.7647649,-1
4603,COC1=CC(=CC=C1)Br,1.4919372,-1.4213216,-1
4604,COC1=CC=CC=C1Br,-0.22278002,-0.07843765,-1
4605,COC1=CC=C(C=C1)Br,1.994701,-1.3917154,3334
4606,COC1=CC(=C(C=C1)OC)Br,-0.7253172,-0.09820115,-1
4607,CCOC1=CC=CC=C1Br,-0.12625629,-0.84517443,-1
4608,COC1=C(C=C(C=C1)F)Br,-0.26981995,0.461627,-1
4609,C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3N=CN4,-1.644332,2.911783,1172
4610,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3N=CN4,-1.520408,2.8866618,-1
4611,CC(Cl)(Cl)Cl,10.012888,0.6877105,-1
4612,CC(C)C1=CC(=O)C(=CC=C1)O,1.8349521,-0.39554185,-1
4613,CC(C)C1=CC=C(C(=O)C=C1)O,2.2842584,-0.48832494,-1
4614,CC(C)C1=C(C(=O)C=CC=C1)O,0.49033454,0.8199716,-1
4615,CC(C)C1=CC(=O)C(=C(C=C1)O)O,-0.27706778,0.35644856,4139
4616,CC(C)C1=CC=CC(=O)C(=C1O)O,0.18661793,0.7066536,-1
4617,CC1=C(C(=O)C=C(C=C1)C(C)C)O,0.5141782,0.050124038,-1
4618,CC1=CC(=O)C(=CC(=C1)C(C)C)O,0.45169836,-0.057473898,4154
4619,CC#CC(=O)C,8.488094,0.45474514,-1
4620,CC(=O)C#C,8.29709,0.47425047,-1
4621,CCC(=O)C#C,7.9080353,0.71982515,-1
4622,CCC#CC(=O)C,8.920415,0.92436975,-1
4623,CC(=O)CC#C,7.7372108,1.0498621,-1
4624,CCCC#CC(=O)C,9.232837,1.0441955,-1
4625,CC(=O)C#CC(=O)C,8.574823,0.14489916,209
4626,CCC(=O)C#CC#C,7.891435,0.7039242,-1
4627,CC#CC#CC(=O)C,8.744529,0.26506478,-1
4628,CC#CC(=O)C#CC,8.305019,0.31859174,370
4629,C#CC#C,9.782495,1.1828188,547
4630,C#CC#CC#CC#C,9.627571,0.7576285,-1
4631,CCCC(=O)N,7.818732,1.215449,-1
4632,CCCC(=O)NF,6.5822372,1.3337063,-1
4633,CCCC(=O)NBr,6.602199,1.3248925,-1
4634,CCCCO,10.010281,2.3089693,-1
4635,CC(C)(C)C1CCC(CC1)O,6.713936,6.0199437,1415
4636,CC(C)(C1CCC(CC1)O)C2CCC(CC2)O,7.06599,5.772208,-1
4637,CC(C)(C)C1CCCCC1O,7.048754,6.303363,-1
4638,CC(C)C1CCC(CC1)O,7.3560553,5.846674,-1
4639,CCC(C)(C)C1CCC(CC1)O,7.3463573,5.806976,-1
4640,CCCC(CCC1C(CCCC1(C)C)C)O,6.91136,7.622153,1634
4641,CC(C(C)C(C)O)C(C)C(C)(C)C,10.156562,1.2609546,47
4642,CCCC#N,9.050229,2.537228,-1
4643,C1=CC(=O)C(=CC1=O)Cl,1.8070548,6.939593,2864
4644,C1=C(C(=O)C(=CC1=O)Cl)Cl,1.7763053,6.7850204,-1
4645,C1=C(C(=O)C=C(C1=O)Cl)Cl,1.6052387,6.4247007,2639
4646,C1=C(C(=O)C(=C(C1=O)Cl)Cl)Cl,1.1998086,6.436281,-1
4647,C1=C(C=NC(=N1)N)C=O,0.13456906,1.9139314,-1
4648,C1=C(C=NC=N1)C(=O)N,1.7524368,1.449845,-1
4649,C1=C(C(=NC=N1)N)C=O,-0.5119972,2.3147445,-1
4650,CC1=NC=C(C=N1)C=O,0.1771046,2.201104,-1
4651,COC1=NC=C(C=N1)C=O,0.2385514,1.5380074,-1
4652,C1=C(C=NC=N1)C=O,0.27340177,1.7554629,-1
4653,C1=C(C(=NC=N1)N)C(=O)N,0.38867164,2.2141833,5152
4654,C1=C(C(=NC(=N1)N)N)C=O,-0.23330086,2.5920658,5169
4655,C1=C(C=NC(=N1)Cl)C=O,0.14298874,1.8533745,5127
4656,CN(C)C1=NC=C(C=N1)C=O,0.59840655,2.265912,-1
4657,C(=O)(N)[O-],8.071358,0.598381,-1
4658,[H+].C(=O)(N)[O-],7.998187,0.81188226,-1
4659,C(=O)(N)OS,7.9391503,0.4272192,-1
4660,C(=O)(N)OBr,7.818272,0.7965323,-1
4661,CC1=CC2=C(C=C1)N(C3=CC=CC=C32)C=O,-1.4309146,3.687371,-1
4662,CN1C2=C(CCCC2)C3=CC=CC=C31,-1.40211,4.2621512,-1
4663,C1=CC=C(C=C1)C2=CC3=C(N2)C=CC(=C3)C#N,-0.95775974,2.4795094,-1
4664,CC1=CC=CC=C1C2=CC3=CC=CC=C3N2,-2.0643718,2.7472982,-1
4665,CC1=C2C3=CC=CC(=C3NC2=CC=C1)C,-1.7095674,2.9574537,-1
4666,C(=O)=O,8.87503,0.19671376,-1
4667,[H+].[H+].C(=O)([O-])[O-],8.312819,0.33199188,-1
4668,C(=S)=S,9.084781,1.1071706,865
4669,C(=S)=S=S,9.128859,1.0709022,865
4670,C(#N)C#N,8.214161,0.39975637,-1
4671,C1=CN(C=N1)C(=O)N2C=CN=C2,5.7118015,2.402934,1068
4672,CC1=NC=CN1C(=O)N2C=CN=C2C,2.9985945,3.7577631,4048
4673,C1=CN(C=N1)C(=O)N,5.7099457,2.419759,1068
4674,C1=CN(C=N1)C(=O)C(=O)N2C=CN=C2,5.7223215,2.4160743,1068
4675,CN(C)C(=O)N1C=CN=C1,5.700934,2.2561696,-1
4676,C1=CN(C=N1)CN2C=CN=C2,5.451324,2.8182666,-1
4677,C1=CN(C=N1)C=O,5.569592,2.4585714,-1
4678,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,-0.1830871,4.7811894,2348
4679,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,-0.14416076,4.8015103,2348
4680,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,-0.18100016,4.0113664,-1
4681,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)O,0.0065626586,5.299983,-1
4682,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)O,-0.031067753,5.0529866,-1
4683,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)CO,-0.323656,4.521949,-1
4684,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2)C=CC=C3O,-0.077283174,5.871513,2447
4685,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C(=CC=C3)O,-0.13874881,4.9233327,-1
4686,C1=CC(=C2C(=C1O)C(=O)C3=C(C=CC(=C3C2=O)O)O)O,-0.46406305,4.8396077,-1
4687,CCOC(=O)C1=C(NN=C1)N,0.78024316,2.3967276,-1
4688,CCOC(=O)C1=C(NN=C1)N=CN(C)C,0.7445616,2.321045,-1
4689,COC(=O)C1=C(NN=C1)N,0.64658153,1.7329513,-1
4690,CCOC(=O)C1=C(NN=C1)N=[N+]=[N-],0.52145845,2.5353804,-1
4691,COC(=O)CC=CC=C,8.33585,0.26157898,-1
4692,CCC=CC=CCC(=O)OC,8.234386,-0.19503424,361
4693,CC=CC=CCC(=O)OC,7.864171,-0.12498686,-1
4694,CC(=C)C=CCC(=O)OC,7.8793883,0.029844342,376
4695,CC(=CC=CCC(=O)OC)C,7.7453313,0.08511586,317
4696,CC(=CCC(=O)OC)C=C,7.936955,0.5630997,774
4697,CCOC(=O)CC=CC=C,7.5101957,0.17412044,-1
4698,C1C(NCC2=C1C3=CC=CC=C3N2)C(=O)O,-2.2136497,3.897206,-1
4699,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)[NH3+],-2.8735952,2.1110816,-1
4700,CNC(CC1=CNC2=CC=CC=C21)C(=O)O,-2.8634996,2.0539632,-1
4701,C1C(NC(C2=C1C3=CC=CC=C3N2)C(=O)O)C(=O)O,-2.3164961,3.6129992,-1
4702,C1C(NC(C2=C1C3=CC=CC=C3N2)C4=CC=CC=C4)C(=O)O,-2.2798204,3.6634498,-1
4703,CC1C2=C(CC(N1)C(=O)O)C3=CC=CC=C3N2,-2.313016,3.6409729,-1
4704,COC(=O)O,7.4869466,0.2088193,-1
4705,C1=CC=C(C(=C1)O)O,1.074157,0.42378438,5090
4706,C1=CC(=C(C(=C1)O)O)O,-0.16409235,0.67013615,-1
4707,C1=CC(=C(C=C1F)O)O,0.3794065,0.8738201,-1
4708,C1=CC(=C(C(=C1)F)O)O,-0.035029013,1.0691319,-1
4709,C1=CC=C(C(=C1)O)OS(=O)(=O)O,0.17574722,-0.6712363,-1
4710,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,1.1827135,6.7084937,2488
4711,CC1=CC=CC=C1NC(=O)NC2=CC=CC=C2C,2.7585244,0.9366637,-1
4712,CC1=CC=CC=C1NC(=O)N,2.112872,0.7326068,-1
4713,C1CC2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N,0.7938372,6.6897383,-1
4714,CC1=CC=CC=C1NC(=O)NC2=CC=CC=C2,2.9089184,0.69884914,-1
4715,CCN(C1=CC=CC=C1C)C(=O)N,3.5481176,0.025292013,-1
4716,CC1=CC=CC=C1N(C2=CC=CC=C2C)C(=O)N,2.767328,0.29986963,5383
4717,C1=CC=NC(=C1)C2=CN3C=CC=NC3=N2,0.33202836,3.7793112,-1
4718,C1=CC=C(C=C1)N2C=NC3=C2C=NC=C3,-0.96459883,4.45124,529
4719,C1=CC=C(C=C1)NC2=CC=CN3C2=CN=C3,1.1256465,2.2071881,-1
4720,C1=CC=C(C=C1)N2C=C3C(=CC=N3)N=C2,0.64162505,3.556286,4968
4721,C1=CC=C(C=C1)[N+]2=CN3C=CC=CC3=C2,-0.06096755,3.3103154,-1
4722,COC(C1=CC=CC=C1)C(=O)Cl,4.543968,-1.4024434,-1
4723,Cl,,,-1
4724,[Cl-],1.9068265,3.1654367,-1
4725,[H+].[Cl-],1.0573547,3.1050618,-1
4726,C(Cl)(Cl)Cl,9.967954,1.100104,-1
4727,C(Cl)Cl,9.678283,1.3349048,-1
4728,C1=CC=NC(=C1)Cl,2.5703244,1.7444973,-1
4729,C1=CC(=CN=C1)Cl,3.4171407,0.96647084,-1
4730,C1=CC(=NC=C1C(Cl)(Cl)Cl)Cl,1.7159591,1.5210019,-1
4731,C1=CC(=NC=C1C(F)(F)F)Cl,1.0609969,1.749465,-1
4732,C1=CC(=NC=C1Cl)Cl,1.5550369,1.7969587,-1
4733,C=CC1=CN=CC=C1,1.9050021,-2.3834636,-1
4734,C1=CC(=NC=C1CN)Cl,2.208537,1.946479,-1
4735,C1=CN=C(C=C1CN)Cl,1.7578979,1.5904368,4698
4736,C1=CC(=C(N=C1)Cl)CCl,0.9793966,2.1000233,-1
4737,COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl,-0.062199224,1.5687592,-1
4738,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,0.03926048,0.902922,-1
4739,CCOP(=O)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,1.6228353,0.27016407,-1
4740,COP(=O)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl,0.08383347,1.5047721,-1
4741,CC12CCC3C(C1CCC2O)CC=C4C3(CCC(C4)O)C,4.8236113,8.904571,-1
4742,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,-1.7057561,2.2991772,-1
4743,C1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3,1.4146646,7.303524,-1
4744,COC1=CC=CC=C1C=O,-0.30213034,-0.5286828,-1
4745,CC(=O)C1=CC=CC=C1OC,0.27195033,-0.10266886,-1
4746,C1COC2=CC=CC=C2C1=O,-0.24440311,6.5984893,1361
4747,C1=CC=C2C(=C1)C(=O)C=CO2,-1.636726,1.8026602,-1
4748,CC1=COC2=CC=CC=C2C1=O,-1.6455256,1.8386649,1222
4749,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,-0.29874954,1.8649993,-1
4750,C1=CC=C(C=C1)C=CC(=O)O,1.4864852,-2.2963898,-1
4751,COC(=O)C=CC1=CC=CC=C1,2.104029,-2.3426383,-1
4752,C=CCOC(=O)C=CC1=CC=CC=C1,2.3933651,-2.3228147,230
4753,C1=CC(=CC=C1C=CC(=O)O)C=CC(=O)O,0.81534314,-1.7580867,-1
4754,CC(=CC1=CC=CC=C1)C(=O)O,2.3118372,-2.2541325,-1
4755,C1=CC=C(C=C1)C=CC(=O)[O-],2.1143687,-2.3248382,-1
4756,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,1.0722715,4.695964,3395
4757,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,1.477052,5.0595484,-1
4758,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,2.6133413,4.8834004,-1
4759,CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F,0.91265565,4.153951,-1
4760,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,5.1421866,-2.063093,-1
4761,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,7.4951334,8.881879,-1
4762,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,8.364698,0.7513842,-1
4763,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,4.355976,0.13781191,1235
4764,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)O,4.281268,-0.47691292,-1
4765,CCOC(=O)C1C2CCC(N2C)CC1OC(=O)C3=CC=CC=C3,4.457837,0.01257788,-1
4766,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)C,1.8348944,6.319192,-1
4767,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3OC2=O)O,-2.1127558,2.2765455,-1
4768,CN1CC(=O)N(C1=N)C,3.5995445,5.9415293,-1
4769,CN1CC(=O)N=C1N,3.0965328,5.6855884,1508
4770,C1CC(C1)C2CCC2,6.4454894,6.8744903,1759
4771,C12C3C4C1C5C2C3C45,6.0949388,7.3288827,1545
4772,C12C3C4C1C5C2C3[C+]45,6.0358744,7.328423,1546
