,SMILES,UMAP_0,UMAP_1
14029,CC1C=NC=C1C2=NN=C([NH+]2C)C,2.424414,5.8198934
14030,CCSC[C@H](CO)O,9.771447,2.4553003
14031,B1(N(B(N(B(N1C)Cl)C)C)C)C,-0.08958037,0.5446363
14032,CC(C)(C)C(=NC1CCN(CC1)C)N,6.6051536,4.9369307
14033,CC1=CC(=C(C=C1)N2C(=NC(=N2)C(=O)O)C)C,1.3548061,3.1203232
14034,C(C1=NNN=N1)N2C(=S)N=NN2,4.7848644,3.1705155
14035,C1=CC=C(C=C1)CC(=N)CC(=O)O,5.043327,-0.09721512
14036,CCC1(NC=CC=N1)C,-0.613524,2.595005
14037,C[C@H]1[C@H](C[C@@H](N[C@@H]1C(=O)OC)CO)O,-0.13640577,3.2103293
14038,CCCCC(=O)C(C#N)C(C)C,7.6439795,1.5840664
14039,CN1C=CSCC1=O,3.462835,6.402186
14040,C1=CC(=CC=C1N(N=O)O)[N+](=O)[O-],-1.1798908,-0.9075086
14041,[B-](C(CC(C)C)Cl)(F)(F)F,1.5416591,-2.4296813
14042,C[C@@H]1CCC2=C(C1)N=C(S2)N=C(N)N,1.2261183,5.2790785
14043,CC(C)(C#N)N(C)C(=O)Cl,7.272722,0.060576472
14044,CCCCC(C)(CC)C(C)O,5.3836646,1.6683164
14045,CC1=NC2=CC=CC=C2C(=O)N1CC(C)C,-0.85405517,4.036205
14046,CC[C@H]1CCC2=C([C@@H]1O)CC(CO2)CO,-1.1268342,4.1828604
14047,CCCC1=NC(=CNNC(=O)O)C(=N1)C,2.1443963,3.3950374
14048,C1=CC2=C([N+](=C1)[O-])SC=C2,0.44163617,0.78097206
14049,CN1C(=O)[C@@H](C2=CC=CC=C2C=N1)N,1.61122,6.9480243
14050,CC(C(=N)C)NO,5.577741,1.6883057
14051,C[N+]1=CC=CN1C2=CC=CC3=CC=CC=C32,-0.55946535,1.6321434
14052,C1=CC(=CC2=C1C=CN2)[C@H](CN)N,0.24939659,0.36458576
14053,CC1=NON=C1C(=O)NC2=CN=NC=C2,4.275174,2.072274
14054,CCCCC(=C(C(=O)O)OC)C#N,7.5394015,0.29891345
14055,CN1C(=NC=N1)CN2C=C(C=N2)CCl,4.218441,3.7743988
14056,CCN=C(C1=CSC=N1)NN,4.8227925,1.9323199
14057,CC(C)N1C=C(C=N1)C2=CC=C(C=C2)OC,1.0021273,2.902303
14058,CSC1=NN=C(S1)NN,2.1979578,2.8389642
14059,CC1=CC=C(C=C1)OC(C)C(=S)N,2.2066557,-1.3791289
14060,CC(C(C)(C)O)[Si],1.9146291,-1.2854071
14061,CC1=CN=C(C=[N+]1[O-])CO,1.1448911,1.597188
14062,CCOC(=O)C(C)NC1=C(C=CC=N1)N,2.4020653,2.2081122
14063,C1=CN=C(N=C1C(F)(F)F)CC(=O)N,1.6019473,2.2684739
14064,CC[Si](C)(CC)CCC[N+](C)(C)CCO,2.4556563,-1.2727736
14065,C[C@@H]1COC(=N1)C(C)(C)C2=N[C@@H](CO2)C,-0.87218434,3.5066319
14066,CCOCCCC1=NNN=N1,5.4320807,1.8048123
14067,CC(C(=O)OCC1CCCO1)O,4.7019615,3.679064
14068,C1C=CC(C(C1CO)CO)O,-1.0092973,1.1697476
14069,CC(C)(C)[Si](C1=CC=CC=C1)(F)F,4.8510203,-1.7197416
14070,C(C(C(F)Cl)Cl)Cl,3.8292067,-1.5189519
14071,C([C@@H]1[C@H]([C@H]([C@H](C(O1)O)O)F)O)O,6.135823,9.130411
14072,C1=CONN[C@H]1C(=O)O,2.7896595,5.002943
14073,CC(C)C[C@@H]([C@H](CC(=O)O)O)N,7.9558406,2.04683
14074,C12=C(C(=O)NC1=O)NC(=O)C(=O)N2,-0.18205199,4.1634846
14075,C=CC1=C(CCC1)C=C,3.009261,5.8710127
14076,CCCC1=CC(=NO1)C(=O)NC(C)C,3.2899973,2.4872465
14077,C=CCC([C@H]1[C@@H](O1)C2=CC=CC=C2)OCC=C,4.982834,-1.0146717
14078,CCC(C(=O)N[C@@H](C(C)C)C(=O)OC)N,7.260173,1.9873669
14079,C=CC(C(F)(F)Br)F,6.2963395,-1.8413949
14080,CC(C)C(=O)CC1=CC(=NO1)C(C)(C)COC,3.1581535,2.9825015
14081,C1CCC(CC1)N=C(N)NC2CC(C2)O,6.873888,4.1516914
14082,C1=CC(=CC=C1[N+](=O)[O-])OC(=O)Cl,-0.8837217,-1.078989
14083,COC1=CC=CC=C1/C(=C/C#N)/N,1.2590599,-0.8919238
14084,CC1=C(C(=NN1C)C)CCNC,2.8729362,4.184435
14085,CC(=O)CC=C(C)O,8.22077,-0.04706699
14086,[B-](COC1=CC(=CC=C1)F)(F)(F)F,1.56085,-1.375384
14087,C1=NC(=S)C2=C(N1)N(C=N2)[C@H](CCO)CO,-0.2768487,4.3179545
14088,CCC1=CN=CC(C1)(CC)C=C,2.5571449,5.20626
14089,CCCC(C)C1(C(=O)NC(=O)N=C1[O-])CC=C,-0.042726662,1.5071249
14090,C[C@H]1CC(=C[C@H](O1)C)C,-0.6132602,0.5388873
14091,CC(C)([C@@H](C(=O)O)NC1=NC=CS1)S,4.677801,1.9027822
14092,C[C@@H](CCO)C=C,10.226773,1.3555775
14093,C1=CN=C(C=N1)C(=S)NCCS,4.151054,1.5277354
14094,C=CC(N)N1C=CC(=NC1=O)N,-0.70967895,5.1301537
14095,CC(C)(C)[C@H](CCl)O,1.7367934,-1.9503484
14096,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NN,2.9205096,4.25297
14097,CCC1CNCCN1CC2=NC=CC=N2,1.7720954,-1.390948
14098,C/C=C/C(=O)N1CCNC(C1)C,5.1306915,4.3199344
14099,C1=CC=C(C=C1)C2=NO[C@H]3[C@@H]2C(=O)NC(=O)N3,3.0723183,6.6870337
14100,CN=C1N2CCCN2C(=C)S1,4.0804,6.2370176
14101,C1CC2=C(CC=C2)C(=N)C1,2.7333026,7.084083
14102,CC1=[N+](C(=C)N(C1=C)C)C,-0.01947296,3.732008
14103,CCCSP(=O)(N=C=O)OCC,3.1111603,-2.1184356
14104,CC1COCCN1CC#C,5.5540457,4.271093
14105,CCC1=C2CCN=C2NC(=O)N1,3.3734682,6.3826494
14106,CCCC/C(=C\C1CCOC1)/C(=O)C,0.4260928,-1.5753497
14107,C[C@H]1CCC[C@@H]([NH+]1CCOC2=CC=CC=C2)C,3.085103,-1.6735871
14108,COC(=O)C(=C)[Si](C)(C)C=C,7.8245606,-0.07301082
14109,CC(C)(C)NNC,7.895695,1.0221704
14110,CCCOC(=O)[C@@]1(C(CC(=O)N1)OC)O,1.0587839,-0.31119484
14111,[2H]/C/1=C/C2=CC=C(/C=C\C3=CC=C1C=C3)C=C2,0.62362164,2.032696
14112,CC1=NC(=CC=C1)C2=NC(=CS2)CO,2.0962298,2.8736222
14113,C[C@@H](C(=O)N1CCC1)N(C)C,6.5122128,3.1845388
14114,CC1=C(N=NC(=C1C#N)NC(C)C(=O)OC)C,2.0953643,1.5047036
14115,CO/N=C(/C1=CC=CO1)\C(=O)ON,6.007755,0.64771724
14116,COC(=C[N+]#[C-])N,6.187714,-1.2197471
14117,CC(C)NC(=O)NS,5.5785146,0.7536231
14118,CC(C)C1=CN=C(C=N1)N,1.385777,2.2079647
14119,CSC1=NC(=S)C(N=N1)N,0.6334564,3.7619271
14120,C[C@H](C1=C(N=CC=C1)Cl)NC,1.7699288,1.0553145
14121,C1=CC(C=CC1N)O,4.7585316,7.014779
14122,C1=C(NC(=O)N1)C(=O)NCC2=NNN=N2,5.387927,2.0953233
14123,C1=CC2=C(C(=C1)C3=NC=C(S3)C=O)N=CC=C2,0.56739223,2.7748256
14124,C(C/C(=C/[N+]#N)/O)/C(=C\[N+]#N)/O,6.8395925,0.60866576
14125,CC1(CCCCO1)Br,-0.8895759,2.3826885
14126,CC(=C)C[C@H]1[C@H](C1(C)C)C(=O)OC,0.13536999,-1.1483272
14127,CCCC(=O)C1CC2=CC=CC=C2C1,-0.84962404,0.8182525
14128,CC(=O)O[C@H]1[C@@H](OCCN1N=O)O,6.395833,6.8796225
14129,C1=CC(=NC(=C1CO)F)Br,0.28313625,1.1094234
14130,CC[Si](CC)(CC)CC[Si](C)(C)OC,1.8241355,-2.442905
14131,CC(C)CC(C)N=C(C)N,8.857006,1.795339
14132,C1=CC(=CC=C1/C(=C\[N+]#N)/O)C(F)(F)F,2.419873,-0.57889754
14133,CCC(C(=S)N)OC(C)(C)CC,9.238446,2.0871918
14134,COC1=CC(=[C]C(=C1)F)F,0.6463324,0.03504591
14135,C1C[NH+](CCC1(C(=O)[O-])N)CC2=CC=CC=C2,3.910098,2.7728157
14136,C=C1C[C@]1(C(=O)O)N,0.9897058,4.93617
14137,C1COC(C1N=[N+]=[N-])N=[N+]=[N-],0.52590793,-0.049997658
14138,CCCCCCCNC(=S)OCC,6.7707114,1.5713774
14139,C1CCC(=CC1)C#CC2=CCCCC2=O,0.52920234,3.045952
14140,C(C(OC(F)F)(F)F)(F)F,10.633424,1.0069021
14141,CCOC(=O)C1=CC2=C(C1)C=CO2,1.6998867,4.6524444
14142,CC1=CC2=C(C=C1)SC3=CC=CC(=C32)C,-0.9145366,2.2984626
14143,C1C=C(CON1C(=O)Cl)Cl,-1.7072062,2.531107
14144,CN1C(=NN=N1)N2CC(C2)CN,3.6382139,4.4322286
14145,CCC=CC(=CC)C(OC)OC,5.4501605,-2.2834222
14146,C1CN(CC[N]1)C2=NC=CC=N2,3.231351,5.107671
14147,B(CCC[Si](C)(C)Cl)(Cl)Cl,6.576602,-0.91489536
14148,CCC1=CC2=PC=C(C2=C1CC)CC,2.2937355,1.3679448
14149,CC1CN(C(CO1)C)CC=O,5.478343,4.5763664
14150,C1=CN=CC2=CN=C3C=CSC3=C21,-0.7042826,2.7802734
14151,CC(=C)[C@@H]1CCCN1C(=O)C(F)(F)F,1.6223524,1.367589
14152,C1OC2=C(O1)C=C(C(=C2)[C@@H](CN)N)Cl,-1.4724292,3.9473941
14153,C1C(=CC=CN1NC2=CC=CC=C2)C(=O)N,3.2538776,4.0451937
14154,C/C=C/C(=O)N[CH],7.209484,0.7210528
14155,CC1CCC(=C(C)C)C1C=O,0.768478,1.7228581
14156,CCCCCCC=CCC,10.13126,-0.45503092
14157,C1CC(OC1)C2=NOC(=C2)CO,2.9721835,3.70467
14158,CC(C)CCC(=O)C[C@@H]1CC[C@H]2[C@@H]1O2,8.203819,4.618468
14159,CO/N=C/1\C=CC(=O)C(=C1)Cl,2.6945043,8.186127
14160,C1=CC(=CC(=C1)C[NH3+])C[C@H](C(=O)[O-])[NH3+],3.3829432,-0.4078195
14161,CO/C(=C/[Se]C1=CC=CC=C1)/F,4.2348022,-1.9915034
14162,B1(C2=C(C=CC(=C2)NCO)C(O1)CC)C,2.8152106,0.88104165
14163,CC(C)CP(=O)(CC(C)C)CC(C)C,8.794165,1.0191839
14164,CCCCC1C(=O)N(C(=S)S1)C2=CC(=C(C=C2)Cl)Cl,2.9081118,5.578847
14165,C(CO)NC1=NNC(=N1)N,3.2655365,2.7132597
14166,CSP(=S)(SC)SC,5.4803867,-2.078503
14167,CN1CCN([N+]1=NCCCN(C)C)C,6.4970055,3.811454
14168,CCCOC(=S)NCC(=C)C,7.214017,0.76793605
14169,CC(C)CC(CC1=NC(=S)ON1)CN,2.0323694,2.4333987
14170,C1CN=C(SC1)/C=[N+](/O)\[O-],4.209693,3.2827728
14171,CC(=O)O[C@@H]1CO[C@H](C=C1)OC,-0.6267848,-0.7532086
14172,C[C@@H](CS)C1=CN=CN1,5.6877985,1.6433177
14173,CCOC(=O)CC1CCC(=O)C1,-1.3839827,3.6033854
14174,CN1CCC(CC1)NC(F)(F)F,6.321796,4.2869177
14175,C1CCCC(CCC1)[C@H](CC(=O)[O-])[NH3+],6.2568207,1.5826648
14176,C1C[C@@H](CN2[C@@H]1C[C@H](C2=O)O)O,5.02617,6.1453547
14177,CN1C=NN=C1CNC(=O)C(F)(F)F,4.528372,3.210323
14178,C1CC2=C(C1)SC=C2CN,0.35509416,4.496051
14179,CC1(CC2CC(C1=O)C2(C)C)C,2.505895,5.111991
14180,CC1=CC(=C(C=C1)N=C(C2CC2)N)C,2.257769,0.42537645
14181,C(C(C(C(CN)N)(C(CN)N)C(=O)O)N)N,1.3671408,-1.9402013
14182,C[NH+]1CN(C(=O)SC1)C,4.1736183,6.004927
14183,C1=CC(=NC=C1/C(=N/O)/N)C(F)(F)F,2.5181725,1.1340245
14184,C[C@]1(CC[C@H](C1(C)C)C(=O)O)C(=O)OC,4.5483327,4.2822146
14185,C1CN(CCN1)CC=[18O],5.517342,4.193983
14186,C1CCC2=C(C1)C=CC(=C2)CCN=C=O,-0.25659105,5.262004
14187,COC(=O)C1=CN=CC(=C1)CO,0.9190752,1.8260674
14188,CC(C)(/C=C/CCC1=CC=CC=C1)O,5.454745,-0.793591
14189,C[NH+]1CCN(CC1)N=CC2=CC=C(C=C2)Cl,1.8985889,-1.8220842
14190,C1=CC(=CC(=C1)P(=O)(F)F)F,3.033737,0.203408
14191,C(CCCCC=O)CCCCBr,2.0882432,-2.3536887
14192,C=CC[C@@H]1C=C[C@H]1C(=O)O,2.7777452,0.5020751
14193,C(C=C=O)C(F)(F)F,9.772609,0.29458907
14194,CC(C)/C(=C\CCSC)/C=O,7.923843,0.4897235
14195,C1CCC2=C(C1)C=CC3=C2CCC(C3)O,-0.05637533,5.4312367
14196,CC(C)OP(=O)(C)OO,9.906311,0.5268531
14197,C1CC1NCC2=CN(N=N2)CC(=O)N,4.245748,3.6387434
14198,CCCC[C@@](CC)(C=C)C(=O)OC,9.05581,0.9795058
14199,C1=C(N=CS1)S(=O)O,4.400282,2.3315742
14200,C1CC2=NC(=NC=C2CC1=O)C(F)(F)F,0.40326977,4.620496
14201,C=CCC1CCC(C=C1)(C(=O)O)Cl,4.1271677,-0.2221372
14202,CC1=C(NC(=O)C(=N1)N)O,-0.39956713,3.0595005
14203,CCC1CC(=NN=C1C2=CN=CN2C)N,3.408336,3.6389875
14204,C[C@@H]1C[C@H](C[NH+](C1)CC(=O)N)C,6.622484,5.1234837
14205,CC1=C(C=CC(=C1)OC)[N+]2=CC(=O)ON2,-0.0631233,1.5137715
14206,C(CC(=O)[O-])CN=[N+]=[N-],5.7291045,-1.2757298
14207,C1=C(C(=O)C=NN1)O,2.1179297,-1.3245114
14208,CC12CCC(O1)(CC2O)C(C)(C)OC,0.24936219,3.435045
14209,CCOP(=O)([O-])OCC#C,9.478516,0.56995267
14210,CCC=CCC(=O)NC1CC1,3.1365435,0.051927812
14211,C=CCC(CC=C)N=O,9.612288,0.6788603
14212,CC(=O)C(=NN=CN)C(=O)C,5.3995442,-0.83324766
14213,CC1=CC=CC=C1SC(=[NH2+])N,2.0828226,0.46218354
14214,CCCCN=C1N=C(N(C(=N1)N)O)N,1.736385,3.7634666
14215,C=CC[C@@H](CC(=O)O)O,6.017903,-1.2799051
14216,C1=CC=C(C=C1)N=C2N(C(=S)SS2)C3=CC=CC=C3,1.6775235,4.962309
14217,CC(C1=NNN=N1)NC(=O)C=C,5.7740026,1.9886408
14218,C([C@@H]([C@@H](C(=O)O)O)O)N,8.635072,1.0094196
14219,CC(C1=CC=C(C=C1)OC)[NH2+][CH2-],3.3205676,-1.5995522
14220,C1[C@H](C=CO1)O,2.2494128,6.7028513
14221,CC1=[N+](C2=C(C=CC=C2OC(=O)NC)C=C1)C,1.1519011,0.12884358
14222,C1=CC(=CN=C1)OC2=CC(=NC=C2)CO,1.7953888,0.5802782
14223,CN(C)S(=O)OCF,7.0893836,-0.31839597
14224,CCNC(=NCCOCC(F)(F)F)N,7.01752,2.4284363
14225,C1C(=C(F)F)CN=N1,3.0677521,6.207241
14226,CC1C(C1(C)C)C(=O)OC,5.8193736,7.5882807
14227,CN1C2=CC=CC=C2N=C1C3CCCC3,-0.98330635,4.558275
14228,CC1CCC([N]C1)C,7.1927004,6.3277965
14229,C1=CC=C(C=C1)C2C(O2)F,2.4834373,6.8099837
14230,CCOC(=O)C1C(=N)C=CC2=CC=CC=C12,2.102427,3.742037
14231,CC(C(=S)N)N(C)CC1CCC1,4.6762295,1.3391865
14232,CC(N1C=[N+](C=N1)N)O,4.40809,3.1706083
14233,C1CCC[NH+](CC1)C2(CCCCC2)C[NH3+],3.1385193,-0.3841731
14234,C1=CC=C2C(=C1)C(=CO2)C3=NN=C(S3)CN,-0.8700702,1.9709876
14235,CCNC1=NC(=NC(=N1)NC(=O)N)NC(=O)N,1.7720429,2.4553509
14236,CC1=CC(=C(O1)C)C=C2C(=O)NC(=O)N2,2.2237623,6.240191
14237,CC(CCl)(F)Cl,3.3062701,-2.7271411
14238,CCC1=C(C=CC(=N1)C)O,0.42202097,1.9852477
14239,CCC(=O)N(C(=O)CC)C(=O)N,4.8193483,0.23411527
14240,C1=C(NC(=N1)Br)C=O,-0.26545995,2.2929304
14241,CC1(COC2(OC1)OCC(CO2)(C)C)C,2.168746,4.991767
14242,COC(=O)[C@H]([C@@H](C1=CC=CC=C1)N)O,5.3021255,-1.2242621
14243,CC1(C(O1)CCC(C=C)O)C,1.0020121,-1.5506958
14244,C[N-]CCC1=CC(=C(C=C1)O)OC,0.7000275,-0.49561444
14245,C1C(=O)SN=N1,1.874817,3.9546394
14246,C(CN)C1=NN=C(O1)C(F)(F)F,1.9471501,3.090468
14247,CC(C)(C)OC(=O)[C@H]1[C@H]2[C@@H]1C(=O)CC2,5.405138,6.528737
14248,CCC/C(=C/CC)/O[Si](C)(C)C,8.127006,-0.5892643
14249,CC(C)[C@@H](C(=O)O)F,8.034746,0.8667727
14250,CC1CCN(CC1)[Si](Cl)Cl,5.7594724,4.70216
14251,CCC(CC[CH2+])O,4.4297314,-1.2170033
14252,CCOC(CF)C(C(F)F)F,2.566043,-2.0628319
14253,CC1C(O1)C2=CC=C(C=C2)[N+](=O)[O-],-1.1796237,-0.53384733
14254,[B]1O[B]OB(O1)F,6.028955,8.165319
14255,C/C=C/C=C(\C(=O)O)/NC(=O)C,7.7473364,-0.23464781
14256,CC(C=C(C=O)F)F,6.866727,-1.0101044
14257,CCC(N(C)C)[Si]1CCCCO1,0.2425315,-1.451963
14258,C1=C(C(=NC(=O)C1F)F)F,2.7248137,7.6686177
14259,COC(=O)C1CC2=C[N+](=CN2C(=O)N1)CC=C,4.3225727,6.024279
14260,CCN1C=CN=C1CN2C=C(N=N2)CO,3.5220416,3.8674407
14261,C[N+]1=N[N+](=N)C=C1,0.7711199,3.5317733
14262,CC1=C(N=NC(=C1CN)OC2CCC2)C,2.1923265,1.5092018
14263,CCN1[C@@H](CC1=O)OC(=O)C,-0.44252232,0.27233362
14264,CC(C)C(=O)CCC1=CC=C(C=C1)F,4.3278346,-0.04849082
14265,CC1=C2C(=NC(=NC2=O)N)N(N1)C,0.3809806,4.103159
14266,C(C(CN)C#N)N,1.543567,-1.7929145
14267,C1C(OS(=O)O1)CCCl,0.04643313,1.0259553
14268,COC1=NC=C(C=N1)N(C(=O)N)S,1.332681,2.09819
14269,CCCCCCCCCCCCCCCBr,10.621653,2.090119
14270,COC(=O)CN(CC(=O)O)OC(=O)C=C,7.4442015,0.40773004
14271,C1CC2(CCC1C2)C(=O)Cl,6.204638,6.8682566
14272,CC(=O)N(CC=C)C(=O)N,3.7867393,-0.02053205
14273,CC1=CC(=O)C=C(N1)OC,-0.7457262,2.490437
14274,C1C(=O)N(C(=O)N1Br)Cl,0.424048,3.104156
14275,CC[C@@H](C(C)C(=O)OC)O,8.454841,1.4566483
14276,CC1=CC(=NC(N1)N2C(=CC(=N2)C)OC)OC,2.4041307,3.7938821
14277,CC(C)C1=[N+](C=CO1)C,1.7284769,2.013718
14278,C1=CC=C(C=C1)OC2=NSC(=C2N)N,1.2365894,0.016331013
14279,CCC12C=CC(=O)C=C1OCC(=O)O2,1.0882682,6.6458616
14280,B1(C2=C(CO1)C=CC=C2OCC(=O)O)C,0.4765059,-0.72177213
14281,C1=CC=C(C=C1)C2=C(NC=N2)/C=C\C(=O)O,0.9453876,-0.2648591
14282,CCNC[CH2],2.9044242,-2.6256287
14283,CC(C)C1=CC=CCC=C1,3.1391184,6.949841
14284,C1COCC(N1)NS(=O)O,6.871292,4.365574
14285,C(C(=O)NS)Br,7.2751513,1.4211236
14286,C1=CSC(=O)N1C(F)(F)F,1.6087389,4.448426
14287,C[C@@H]1CC([C@@H]2CC[C@]1(C2=O)C(=O)OC)O,6.2364364,8.328466
14288,C1=CN(N=C1[N+](=O)[O-])CC(CN)O,3.2064533,4.0968943
14289,C=COC(=C)F,4.2422004,-0.99444705
14290,CCC1=NC(=CC=C1)C2=CC=CC(=N2)CC,1.4210311,2.6246634
14291,CC1=NOC(=C1)C(C)C,3.248842,2.8468347
14292,CC(=O)/C(=C/1\CCCCCN1)/C(=O)OC,1.1404649,4.9236856
14293,COC1=CC2=C(C=C1)/C(=C/[N+]#N)/C=C(O2)[O-],-0.64398783,4.522166
14294,C1CC(C(=NO)C1)C#N,4.9976215,6.8746376
14295,CC1=CC(=C(C1)C2=C(C=C(C2)C)C)C,2.5505319,6.742049
14296,CN1CCN(C1=S)CC(=O)O,4.471456,5.3763237
14297,CC1(CC(=O)C23C1(C2)CCC3)C,4.1123724,7.624761
14298,C1=CC(=CC=C1CC(C(=O)O)C(=O)O)O,4.409453,-0.80970913
14299,CC(C)[NH2+]CC1=NC=CN1C,4.099621,3.3453045
14300,CCO[C@H]1C[C@H]1C=C(Cl)Cl,-1.2362256,0.97353816
14301,C1CCC2=NC(=O)C3=C(NNC3=C2C1)N,0.38490826,4.3569846
14302,C1=CC2=NSN=C2C(=C1)CCl,0.1553673,1.7690848
14303,CCCS(=O)(=O)N1CCC(CC1)C(=O)C,5.1620874,4.97787
14304,CC1(CC=CC=C1)S(=O)(=O)Cl,5.183197,9.072033
14305,CCN1C=CC2C1=NC(=NC2=O)N,2.7737925,6.758782
14306,[C@@H]1([C@H]([C@@H](O[C@@H]1C(=O)N)O)O)O,6.139081,8.9114275
14307,CCC1(OCC(O1)COS(=O)(=O)N)CC,2.7802303,0.5147341
14308,C1CCC(=CC(=O)C2=CC=CC=C2)C1,4.3402605,-1.4337858
14309,C1C(SCN1)NC(=O)C(F)(F)F,6.6428885,4.184249
14310,CC1=C(C(=NN1C)C)CCCl,3.1050115,4.191802
14311,C(CO)NC#N,7.06884,-0.06026674
14312,C#CCN1CCN(CC1)CC(=O)O,4.9280596,4.720536
14313,C[Si](C)(C)C1=CN=C(C=C1)Cl,2.6603806,1.4093868
14314,C=CCNC(=S)N1CCCN1,6.343507,2.8326433
14315,CC1C(C2CC1C3C24CCC5=CC3CC45)C,-1.1227351,3.709602
14316,[2H]C1=C(N=C(C(=C1N)[2H])[2H])[2H],-0.45795533,2.099279
14317,CC1=CC(=C(C=C1)NC(=O)[C@@H](C)[NH3+])F,2.3759599,0.51577526
14318,CC[C@@](C(=O)O)(N(C)C)O,5.715965,-1.0290737
14319,CC1(N[C@@H](CS1)COO)C(=O)O,-0.13218144,-1.4727103
14320,CC(=C)C(=CP(=O)(C)C)C,6.8578687,-1.288302
14321,C1COCCC1C(C(=O)O)(F)F,7.9192142,4.4865565
14322,C[C@H]1CC2=C(C1=O)C=CC(=C2)O,0.5561165,6.134598
14323,CC1=C(C2=NSN=C2C=C1)NC(=O)C(C)C,1.9422331,1.2196331
14324,CC1=C(C(=C(C=C1)C)[N+]#N)C,-0.18692675,1.2536262
14325,C1=CC(=C(C=C1O)Cl)C(C#N)N=N,1.4756309,-0.35576123
14326,C1CCC2(C1)CC3=CC=CC=C3C=[N+]2[O-],1.362463,7.228101
14327,C1=NC2=C(N1C3C(C(C(O3)CO)OP(=O)(O)O)O)NC(=NC2=O)N,-1.0939285,4.836986
14328,C[N+]1=CC=C(C=C1)[N+](=O)[O-],-1.2058274,-0.7394693
14329,C[C@]\1(CC(N/C1=C\2/C(=O)C=CC=N2)C(=O)N)O,2.8994546,6.5584006
14330,C1=CSC(=C1)C2=NC(=O)N=C(C2C#N)N,0.969932,3.819854
14331,C1C[C@H]2CN(C[C@@H]1C2=O)C3CC3,1.9356096,1.3380047
14332,CCCCCN(C)S(=O)[O-],3.2253451,-1.93042
14333,CCN(CCOCC)C(CN)C1=CC=CC=N1,4.555613,0.7258258
14334,C1=CC2=NC(=CNC2=CC1=O)C(F)(F)F,-0.068672694,2.4976215
14335,CC1(CC1(C)Cl)C#N,-0.8703504,3.8883445
14336,COC1=CC2=C(C=C2C=C1)OC(=O)OC,0.7267108,-0.033999853
14337,C1C[NH+]2CCC1[C@@H](C2)N[C@@H]3C[NH+]4CCC3CC4,1.4827325,-0.4237172
14338,CN1C=CN=C1SC2=NC=CN=C2C(=N)N,2.6599207,3.490708
14339,C1CCC(CC1)N2C=NC=C2C=O,3.972632,4.327775
14340,CN(C1CCCCC1=O)N=O,0.558475,3.0093658
14341,C1(=C(F)F)NC(=O)N=N1,2.0541945,5.9222736
14342,CCOC1=C(C=C(C=C1)C[NH2+]C)Cl,0.18764317,-0.4313233
14343,C1=CC=C2C(=C1)N=C(O2)C(=O)N,-1.671324,2.9490962
14344,CCC1(OC[C@@H](O1)CC=O)CC,6.4298897,7.97206
14345,CCC(C(C=O)O)O,-0.3532678,-0.99803984
14346,COC(=O)C[C@]1(CCCC1=O)C(=O)OC,0.5536258,4.669599
14347,CC1=C(OCC1)[O-],-0.25118682,4.802983
14348,C1CC1C=CC(=O)O,1.7955306,3.8672945
14349,COCCO[Si](C)(C)OCCO[CH],9.998103,2.120481
14350,C1=C(NC(=C1)C=O)CO,0.11645367,2.353022
14351,C/C(=C(\C#N)/C1=CCCC2=CC=CC=C21)/N,0.94792,6.5730577
14352,CN=C(N)NCC1=CC=NN1,4.411188,2.1178439
14353,C[NH2+]CC1=CC2=C(C=C1)OCO2,-1.4665554,5.5488358
14354,CN1CC[C@@H]([C@@H]1C2=CC=C(C=C2)O)C(=O)OC,4.2227693,5.9815955
14355,CC[NH+]1CCC[C@@H](C1)CO,5.907694,3.6951787
14356,CC(=O)C1=CC(=NC=N1)OC,1.031458,2.042922
14357,CCN(CC)P1OCC2=CC=CC=C2CO1,0.7981913,4.595803
14358,C/C(=N\O[CH2])/SCC=C,2.288574,-2.1280081
14359,CCC[C@@H]1CC(=O)[C@H]1CCC,5.0763316,6.6167626
14360,C1=CC(=NC=C1CNC(=C(C#N)C#N)N)Cl,3.1047585,1.7179534
14361,C1=CC=C(C(=C1)C=CC2=NC=CN=C2)N,1.385612,-1.4051684
14362,CC(=O)OC1OCCS1,4.531828,5.7412314
14363,B1(OC(=O)C(=O)O1)C2=CC(=CC=C2)F,2.5680938,1.0599241
14364,CCC1(OCCO1)C=C,-0.20250766,-1.415628
14365,CC(C)(C)[N+]1(CC=CC[C@@H](C1=O)NC(=O)[O-])C,-0.27645552,2.5634565
14366,CCC1CCC(C1C)N2C(=NN=N2)CN,4.0318565,4.214786
14367,C1=CC=C2C(=C1)C3=CN=CC4=C3C(=CS4)C2=O,0.9816493,5.864308
14368,C(NS(=O)O)NS(=O)O,5.8136787,1.2817365
14369,CC(C)N(NC(=O)N)N=O,8.158824,2.1278493
14370,C(C(C(C(CO)O)O)O)N=[N+]=[N-],2.2207484,-1.9257321
14371,CCC(C)C1C(=O)C(=C(N1)N)C#N,2.193996,3.7274086
14372,CC1=CSC2=CC=C(NN12)Cl,-0.048024654,2.7353024
14373,C1CCC[NH+](CC1)CCCN=C=S,7.220433,3.1720188
14374,CCCCC(CC)CP(=O)(CCCC)[O-],1.4942802,-2.4830158
14375,CN(C)C(=O)[C@H]1C[C@H](CO1)O,-0.16246313,0.32754898
14376,CC[C@@]12CCC[C@H]([C@@H]1NCCC2)CO,3.0781198,4.8098135
