SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1,xtb_ML_S1fL,xtb_Lin_T1,xtb_Lin_S1,xtb_Lin_S1fL
CCC(C)C(CC(=O)O)C(=O)O,297219,5.904,5.906,5.0006,5.491598,-0.9033999999999995,-0.41440199999999994,0.0054,0.000865,-0.004535,5.012027947890113,5.627906686433613,0.02078514047376974,4.849375513794863,5.508115701919816,0.02220626899155946
C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CC=C3,69168,3.51,4.225,2.6953,4.010344,-0.8146999999999998,-0.21465599999999974,0.0795,0.127719,0.048219,2.682480015771463,3.9989143170325043,0.211463309156469,3.021659400010885,4.195316329083558,0.05470392974390042
C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Cl,383785,3.253,3.979,2.7236,3.864402,-0.5294000000000003,-0.11459799999999998,0.3603,0.348549,-0.011751000000000011,3.002673892464718,4.109277734061621,0.2923105354842719,2.8190317104293143,3.9950546850993764,0.17261698616496332
CCCCCCOC(=O)OCCCCCC,522576,7.268,7.255,6.4459,6.896458,-0.8220999999999998,-0.3585419999999999,0.0003,6e-06,-0.000294,6.553834697113702,7.039404513116849,-0.003493125261689803,5.885252863752997,6.553502506226119,0.020614501639466945
C1=CC(=CC(=C1)O)CO,102,4.322,4.786,3.6807,4.949491,-0.6413000000000002,0.1634910000000005,0.0344,0.040792,0.006392000000000002,3.6299576786749275,5.010626075099952,0.00035845178039615316,3.64185700492174,4.633937035504626,0.03554597683760064
CNC1=C2C(=C(C=C1)O)C(=O)C3=C(C=CC(=C3C2=O)O)NC,19729,1.096,2.17,1.2811,2.160081,0.18509999999999982,-0.009919000000000011,0.7095,0.302333,-0.407167,1.428920593378617,2.474185429142034,0.5392199038947443,1.1659125645037025,2.576593465906072,0.3186093189269997
CC1=CC(C(CC1)C(=C)C)O,439410,5.009,5.655,3.9749,5.799735,-1.0341000000000005,0.14473499999999984,0.0219,0.015393,-0.006506999999999999,3.634024731098931,5.279910617703327,0.0482712264263357,4.163896388342291,5.308255680012226,0.02991161839522153
CCN1C2=CC=CC=C2OC3=CC=CC=C31,3286227,2.688,3.053,2.8374,3.596684,0.14939999999999998,0.5436840000000003,0.0159,0.024409,0.008509,2.8396646457349783,3.6582516517191745,0.028207767677906847,2.3858927497146007,3.2734119537051107,0.027715231734513263
CC(C)C1=C(C(=CC=C1)C(C)C)O,4943,4.324,4.668,3.6401,4.943407,-0.6839,0.2754069999999995,0.0455,0.051994,0.006494,3.620102053954683,4.819714784070092,0.012330456823287692,3.6381579165865383,4.530495008150973,0.04050505599754214
C1=NC=NC(=N1)F,21219660,4.883,4.883,4.1706,4.718966,-0.7123999999999997,-0.164034,0.0101,0.0,-0.0101,4.345437229293463,4.904136843604076,0.002072429497127765,4.073812534154069,4.7090805691684094,0.02525762842037023
CC1=CC(=CC2=C1OCO2)CC(C)N,10012829,3.906,4.38,3.5171,4.735376,-0.3889,0.3553759999999997,0.0738,0.074974,0.0011739999999999945,3.4604631792747322,4.607836993942812,0.05791276381722699,3.316639052104115,4.311926925038886,0.053782456668230616
C1=CC=C2C(=C1)C=C(N2)C3=CC=CC=N3,270302,3.117,4.09,2.5142,3.701488,-0.6027999999999998,-0.38851199999999997,0.4708,0.322355,-0.148445,2.6558752290620666,3.9533199873225193,0.30514927412507636,2.716294042283571,4.080384131353451,0.22362590171973612
CC(C(C(=O)O)NC(=O)CN)O,351980,4.908,4.951,4.9517,5.476839,0.043699999999999406,0.5258390000000004,0.0142,0.00261,-0.011590000000000001,4.411496811127799,4.955194370884456,0.009348926438888617,4.0929381992308596,4.761881713272585,0.027026228910814916
COC1=C(C=CC(=C1)N)C(=O)O,75599,3.375,4.31,3.2851,4.635578,-0.08990000000000009,0.32557800000000015,0.1104,0.133028,0.02262800000000001,3.1600287298557683,4.485992447469659,0.08949906429029035,2.9208638013830446,4.266358987654444,0.06841417914392244
C1=CC=C(C=C1)[Si](C2=CC=CC=C2)(O)O,13693,5.143,5.12,3.6978,5.210723,-1.4451999999999998,0.09072299999999967,0.0,0.005883,0.005883,3.590280966349328,5.123486748152065,-0.027135453297001955,4.271233501554667,4.893250950862848,0.022516574490947572
CCCOC(=O)C=CC1=CC=CC=C1,5270647,3.269,4.498,3.7253,5.264124,0.4562999999999997,0.7661239999999996,0.0314,0.002875,-0.028525,2.0944436847287946,3.887743389109659,0.013398191315506298,2.840034097385415,4.412346184572291,0.03328011840556062
C1=CC=C(C=C1)N2C3=CC=CC=C3NC2=O,84657,3.827,4.449,3.5694,4.524401,-0.25760000000000005,0.07540100000000027,0.1225,0.004457,-0.118043,3.6228544761546884,4.559036145603869,0.03283118656396959,3.263213186068961,4.3696508847535025,0.07321207884100445
C[SiH]=C,520880,3.581,4.85,2.5287,4.928574,-1.0522999999999998,0.07857400000000059,0.0057,0.088908,0.083208,2.4793896281520666,4.938730136257953,0.03625954753903207,3.069501243410158,4.674733622588654,0.023291423281624108
CC(=C)C(=O)OCCOCCO,11321244,4.379,5.168,3.3853,4.822246,-0.9936999999999996,-0.34575400000000034,0.0019,0.000127,-0.001773,3.528311539031616,4.872172192181453,-0.022464613356492195,3.6832137160880767,4.930865110055484,0.023308618865566302
C1=CC=C(C=C1)NC2=C(C=CC=N2)N,10679091,3.39,4.122,3.1718,4.034744,-0.21819999999999995,-0.087256,0.3237,0.222646,-0.10105399999999998,3.0210853006065905,3.9881443162585946,0.09666699364245346,2.9185822138162827,4.108705609092823,0.1583004256542367
CC1CCC(C(C1)O)C(C)(C)C,137834,7.582,7.592,6.1023,6.246889,-1.4797000000000002,-1.3451109999999993,0.0115,0.018687,0.007186999999999999,6.230006928104675,6.409146723452677,0.005252681025414475,6.152408310914334,6.841953540615451,0.02772615627676131
CC(C)P(C(C)C)C(C)(C)C,555002,6.465,6.518,4.8271,5.128272,-1.6379000000000001,-1.3897279999999999,0.0034,0.016493,0.013093,5.092662406208215,5.4975634015453405,-0.004831475343081752,5.290723255938541,5.995985737026027,0.02433841898669869
C1=CC2=CC3=CNC(=C3C=C2C=C1)C#N,14275443,1.776,3.017,1.4074,2.859161,-0.36860000000000004,-0.15783900000000006,0.2725,0.109491,-0.16300900000000001,1.397383634765994,3.014482834403828,0.1729639177165359,1.7003525702799587,3.2551549752920685,0.13777538964485575
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O,13730,3.692,4.783,3.4902,4.927045,-0.20179999999999998,0.1440449999999993,0.403,0.200613,-0.202387,3.4268450017546,4.788872166879201,0.23498932287074134,3.162590368998598,4.633656562878601,0.1985436243596777
CC1=CCC(CC1O)C(C)(C)O,854498,5.077,5.789,1.1089,3.877496,-3.9680999999999997,-1.9115039999999999,0.0343,0.051058,0.016758000000000002,3.968362063318988,5.481333436438058,0.027422710901929284,4.214717712131943,5.406976831871708,0.035695435218156435
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,5753,3.805,3.84,1.3058,3.469542,-2.4992,-0.37045799999999973,0.0007,0.023034,0.022334,3.177848604960558,3.7735227199316634,0.0009402838321246756,3.2447748348673793,3.896141357062457,0.020116829167514297
CC1=CC=C(N1)Cl,12235274,4.51,4.589,3.8674,4.744686,-0.6425999999999998,0.15568599999999932,0.001,0.0002,-0.0008,3.8328198286769726,4.37483538540036,-0.014535979891881066,3.7884576112083552,4.480793269659178,0.021332198063529578
C1=CC=C(C=C1)NC2=NC=C(C=C2)C(=O)O,2771812,3.239,4.16,3.0177,4.010817,-0.22129999999999983,-0.14918299999999984,1.0245,0.50537,-0.51913,2.8671084948536616,4.078468917534672,0.9265407383478695,2.802096588658409,4.138637430821314,0.45140243712039546
C=CC(=O)OCCO,71309359,4.652,4.812,3.5238,4.749592,-1.1282,-0.06240800000000046,0.0019,0.001555,-0.00034500000000000004,3.44706660508735,4.5547589774634645,-0.010732396648060282,3.892124326062881,4.652204477320666,0.023711060229279685
C1=CC2=C3C(=C1)C=CC4=C3C(=CC(=C4)C#N)C=C2,55038,2.794,3.652,2.1362,3.508084,-0.6577999999999999,-0.14391599999999993,0.0033,0.013752,0.010452,2.168379785919763,3.4733132010737684,-0.022842783636461167,2.46725531359118,3.7386495890926263,0.023363656279376328
C1=CC(=NC(=C1)N2C=CC=N2)N3C=CC=N3,11816656,3.769,4.391,3.3009,4.25096,-0.4681000000000002,-0.14003999999999994,0.5061,0.288219,-0.217881,3.184335711873839,4.221746095571474,0.2651623250297915,3.214268562619557,4.314784432246278,0.23882497497154295
CCOC1=CC=CC=C1OC,87170,3.935,4.509,3.6603,5.023666,-0.27470000000000017,0.5146660000000001,0.0634,0.04071,-0.022689999999999995,3.619527550762629,4.881512215657944,0.03840818764289427,3.3467410504679176,4.418616717712843,0.04838031657648207
C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,7187,4.311,4.701,3.4912,4.866003,-0.8197999999999999,0.16500300000000045,0.029,0.021541,-0.007459,3.44083832050485,4.567274055618418,0.02642969514996033,3.6362173171971035,4.567759859948408,0.03341044531534697
C1=NC(=NC(=N1)Cl)Cl,17810,4.996,4.996,4.1852,4.737945,-0.8108000000000004,-0.2580550000000006,0.0,3e-06,3e-06,4.075994362443059,4.642621012172966,-0.033957558499486035,4.153990397115935,4.795369643465378,0.020485375017859242
CC(CC(C)(C)OC)O,78955,6.94,6.941,6.2356,6.304921,-0.7044000000000006,-0.6360789999999996,0.0008,0.00133,0.00053,6.064705101195471,6.307239131984777,-0.0063756114828483635,5.63933450658635,6.309403216861118,0.019671229056271104
COC1=CC=C(C=C1)C(=O)CCC(=O)O,76613,3.469,4.176,3.0334,4.039489,-0.4356,-0.1365110000000005,0.0002,0.001967,0.001767,2.8782298551485233,4.15058081640561,0.023896201848879,2.991381787482178,4.1597659385624315,0.020410307214505992
C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)O,6799,3.032,3.645,2.7284,3.456975,-0.30359999999999987,-0.1880250000000001,0.184,0.102772,-0.081228,2.5705995957886856,3.434846049340928,0.11000373691844202,2.6574237226110102,3.7439143545810216,0.09968303627058347
C1=CC(=CC(=C1)O)N=[N+]=[N-],11367013,3.889,4.136,3.1733,3.74513,-0.7157,-0.39087000000000005,0.0016,0.000143,-0.001457,3.354339390578372,3.970680070023719,-0.041296925308480906,3.305920314828634,4.116206104247372,0.021603092378439586
C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br,1694,3.424,4.353,2.4715,3.859529,-0.9525000000000001,-0.49347099999999955,0.0,0.000136,0.000136,2.425997152968742,3.929275886507611,-0.015549249884142784,2.958228475872515,4.299749676311185,0.019315441099426935
CCCCCCCCCCCCCC[N+](C)(C)[O-],18739,3.954,3.978,4.643,4.694131,0.6889999999999996,0.7161309999999994,0.0212,0.01391,-0.00729,4.324555230799146,4.4872918346844495,0.023693239544696643,3.3631028199005364,4.006359460134889,0.030045790723769263
C1CC([NH2+]C1)C(=O)[O-],6971047,5.384,5.398,4.97,5.406539,-0.4140000000000006,0.00853900000000074,0.0115,0.002391,-0.009108999999999999,4.395972705505152,5.721190119403706,0.005780937443272339,4.45171008923688,5.1096627917810595,0.025411274078277032
C1CC(NC1)C(=O)O,614,5.884,5.891,4.9196,5.345924,-0.9644000000000004,-0.5450759999999999,0.0102,0.001028,-0.009172000000000001,4.930880645862083,5.405191750730252,0.02031302326965769,4.842523598874141,5.502110678505945,0.02718244535366484
CCOC(=O)C1=CC=C(C=C1)C(=O)OCC,12483,4.095,4.482,3.2575,4.534451,-0.8374999999999999,0.05245099999999958,0.0395,0.002301,-0.037199,3.2376253362705785,4.554535645711112,0.10027846235562571,3.466468115900714,4.397054972453756,0.03736582175750415
C1=CC=C(C=C1)C2=CC3=NC=CN=C3N2,339916,3.21,3.704,2.5967,3.836259,-0.6133000000000002,0.1322589999999999,0.0065,0.389418,0.382918,2.6332718223942146,3.498957453837026,-0.034887798688773015,2.7834818715717895,3.783633254680096,0.025226199983064277
COC1=CC=CC2=C1C=CC3=CC=CC=C32,43547,3.309,3.857,2.6989,3.845367,-0.6101000000000001,-0.011633000000000226,0.0712,0.051914,-0.019285999999999998,2.7325864572482934,3.7095783535490177,0.0765440293590499,2.8629368458180946,3.898938051260332,0.05157067023469329
C1=CN(C=N1)C(=O)C(=O)N2C=CN=C2,100439,3.408,4.056,2.6574,3.151849,-0.7505999999999999,-0.9041510000000001,0.1363,0.009786,-0.12651400000000002,2.987851293481291,4.0829085971952885,0.13902758358574915,2.9453982946234327,4.066925478372032,0.07969601424820431
C1=C(C(=C(C(=C1F)F)N)F)N,15531223,3.808,4.178,3.5709,4.614976,-0.23709999999999987,0.4369760000000005,0.0113,0.000626,-0.010674,3.7499020014746556,4.631000153524729,0.08681126654161403,3.241039109948674,4.152815662166388,0.027642508442438776
CC1=CC2=C(N1)C=CC(=C2)S(=O)(=O)O,105603,3.559,4.324,3.2464,4.483392,-0.3126000000000002,0.15939200000000042,0.1171,0.030585,-0.086515,3.069741510483725,4.353622924603201,0.09945564234707467,3.053877996253672,4.262608949987742,0.07133377114851577
C1=CC=C2C(=C1)C(=CN2)CCCN,28989,3.665,4.471,3.1268,4.500749,-0.5382000000000002,0.029748999999999803,0.1,0.065716,-0.03428400000000001,3.2918736548668486,4.665193026805104,0.08563741518734062,3.1397692954020577,4.386773028613945,0.06352758222042676
CC1=C(OCCS1)C(=O)NC2=CC=CC=C2,155345,3.024,4.081,2.845,3.732642,-0.17899999999999983,-0.3483580000000006,0.788,0.113144,-0.674856,2.729240762424279,4.171225617901301,0.7426533651866095,2.643526710699613,4.07503425633084,0.35142832843965677
C1CC2=CC=C(CCC3=CC=C1C=C3)C=C2,74210,4.237,4.438,3.1035,4.28085,-1.1335000000000002,-0.15714999999999968,0.0,1e-06,1e-06,3.0021864321108436,4.3579427521198895,-0.005818840870017543,3.571681727020781,4.353451192104503,0.020819295028538992
CN1C=CC=C2C1=NC3=CC=CC=C23,186102,2.391,2.902,2.377,2.954967,-0.014000000000000234,0.052966999999999764,0.0729,0.026865,-0.046035000000000006,1.8302955676559005,2.7719643263178084,0.013075661881603272,2.158397169962055,3.1505645065083376,0.05246178445875128
CN(C)CCNCCO,546919,5.506,5.535,5.2126,5.328005,-0.2934000000000001,-0.20699500000000004,0.0404,0.007657,-0.032743,5.193215296751768,5.334724927770735,0.0356558256229206,4.543125375956572,5.2089046538547805,0.03834104615566858
C1=CC2=C(C3=C(C=C2)C=CC(=C3)F)N=C1,154784,3.552,4.023,2.7794,3.875992,-0.7726000000000002,-0.14700799999999958,0.0157,0.030777,0.015077,2.843109598505461,3.9149414202965827,0.04049353461942395,3.055562125465746,4.0413013937332405,0.027673277870733703
COCC1=CC=C(C=C1)C(=O)O,308473,4.346,4.743,3.4655,4.726337,-0.8805000000000001,-0.016663000000000316,0.0152,0.018185,0.002985,3.3712459835526767,4.623217636163282,0.053397178968989566,3.656067363822422,4.597854590497882,0.029273641211728187
CCCC(C(=O)C1=CC=CS1)N2CCCC2,71721462,3.128,3.451,2.3865,2.711573,-0.7415000000000003,-0.7394270000000001,0.0013,0.020186,0.018886,2.869400362106979,3.2944533625036114,-0.07468863410102372,2.720369800356789,3.585375290602246,0.023058499589370913
CNCC1=CC=CC=N1,88757,4.836,5.14,3.8712,4.686201,-0.9648000000000003,-0.45379900000000006,0.0212,0.005914,-0.015286000000000001,3.772390016280423,4.734520251876131,0.007215054386945165,4.033819797142062,4.909111737664524,0.029704139439213233
CSC1=NC2=NC=NC=C2N1,95217,3.681,4.547,3.6325,4.291878,-0.04850000000000021,-0.25512200000000007,0.5106,0.003083,-0.5075170000000001,3.228407977502292,4.30921188163064,0.41394624718296225,3.145991451355512,4.444231925500759,0.23536807853322292
CN(C)CNC(=O)C=C,75820,4.43,4.661,3.6157,4.153394,-0.8142999999999998,-0.507606,0.0144,0.002097,-0.012303,3.3429779432929436,4.0321094659441945,0.006015216621282422,3.719116964371223,4.525043838362768,0.027114371064647164
C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)C3=CC=CC=C3)C#N,22743,3.032,3.958,2.3131,3.574925,-0.7189000000000001,-0.3830750000000003,0.6633,0.355481,-0.307819,2.3520819559653754,3.5702297903553575,0.4911931013896321,2.659311079956752,3.993021257255071,0.31430813081784964
C1=CN=C(N=C1)C2=NC=C(C=N2)Br,11230120,3.858,3.858,3.0746,3.3613,-0.7833999999999999,-0.49670000000000014,0.0,0.0,0.0,3.0973795989299036,3.610810960363112,-0.005242520548233799,3.282702124562367,3.9001769584424446,0.021984003650181827
CC1=C2C(=CC=C1)CC3=CC=CC=C32,15256,3.808,4.603,3.0795,4.594728,-0.7284999999999999,-0.008271999999999835,0.0191,0.038835,0.019735000000000003,3.2729792914308486,4.55723439327741,-0.0039806920330130655,3.2487351988919784,4.48950589177659,0.028706436593549635
CCNCCCCNCCCNCC,130340,5.857,5.881,5.067,5.234677,-0.79,-0.6463230000000006,0.0155,0.001624,-0.013876,5.064393807905837,5.252897623865753,0.012776290125127258,4.8100718160307725,5.484146794214938,0.027156917134257205
CCCCCCCCCCCCC=S,21430713,2.349,2.349,1.9124,2.429195,-0.4366000000000001,0.0801949999999998,0.0001,3.8e-05,-6.2e-05,1.4955508346360897,2.0849920867174054,-0.01762864849650204,2.126208480055298,2.716949772282856,0.022025811305611962
C1=CC=C(C=C1)C=C2C(=O)C3=CC=CC=C3C2=O,237822,2.783,3.382,2.3507,3.011433,-0.43230000000000013,-0.3705670000000003,0.0003,1e-05,-0.00028999999999999995,2.7660438596344075,3.586446234783246,-0.025212404033321197,2.4548373056107504,3.5313049367628317,0.022641634129045265
CC1=CC(=C(C(=C1)C(C)(C)C)O)C,15884,4.218,4.614,3.5813,4.892345,-0.6366999999999998,0.27834499999999984,0.0491,0.046994,-0.0021059999999999968,3.592118849725116,4.806897743239816,0.02929506478771272,3.565069843111443,4.500205454991596,0.042080901378258734
CCSSSCC,77151,5.334,5.343,3.4296,4.167408,-1.9043999999999994,-1.175592,0.0065,0.012493,0.005993000000000001,3.575430212295819,4.34843963086607,0.007184879001815519,4.413581412950856,5.06690966008955,0.023198456881918163
CC(C)N1C=NC2=C(N=C(N=C21)NCCCO)NCC3=CC=CC=C3,2422,3.484,4.393,3.4002,4.352897,-0.0838000000000001,-0.04010300000000022,0.2963,0.020801,-0.275499,3.138980962890463,4.239867520528905,0.08843346108180464,3.001847417558172,4.3260672458360165,0.1480194349590668
C1=C(NC(=O)N=C1)N,66995323,3.151,4.153,3.0091,4.374112,-0.1418999999999997,0.22111200000000064,0.2788,0.085684,-0.193116,3.3640969940715224,4.463192843648191,0.1203319713763073,2.734210926314747,4.133123674187118,0.13952148684882784
C1=CC=C(C=C1)C(C2=CC=CC=C2)(Cl)Cl,16327,4.752,4.958,3.5912,4.955983,-1.1607999999999996,-0.0020170000000003796,0.0089,0.017363,0.008463,3.5996023377825352,4.7637742193620145,0.005734955248719311,3.9650491661322467,4.756329185090907,0.024746243504167348
CC1=C(C=C(C=C1)C(=O)O)C,12073,4.287,4.634,3.4218,4.728468,-0.8651999999999997,0.094468,0.0167,0.026038,0.009337999999999999,3.3564970981368667,4.6465795245587405,0.051113865643999064,3.6132443571365775,4.5156513424529425,0.02722981580256166
C1=CC(=CC(=C1)Cl)NC(=O)C2=CC=NC=C2,719348,3.864,4.593,3.2374,4.040245,-0.6265999999999998,-0.5527550000000003,0.486,0.228009,-0.25799099999999997,3.155573669309815,4.112311616355343,0.3341619749206946,3.286826199785076,4.47208961756306,0.2301705451596076
C1=CN(N=C1)C(=S)N2C=CC=N2,11182958,2.593,2.593,2.2233,2.609036,-0.3696999999999999,0.01603600000000016,0.0001,0.00125,0.00115,2.2732687716781492,2.745118646336478,-0.08375385397875172,2.323367378951046,2.9292530755140755,0.020366050870578814
C1=CC=C2C(=C1)C=C3C=CC=C4C3=C2C5=CC=CC=C54,9146,1.584,0.594,1.5866,2.721332,0.0025999999999999357,2.127332,0.0406,0.101378,0.060778,1.1326676643366023,0.5182407921916756,-0.016819202657778393,1.5454429078126104,1.3579141914154944,0.038395269625478304
C1=CSC(=C1)C2=CN=CN2,11423685,3.08,4.326,2.7369,4.248849,-0.3431000000000002,-0.07715099999999975,0.7358,0.383755,-0.352045,2.665722949834511,4.239002663649731,0.32937609088499403,2.6794395396511117,4.269392231003664,0.3306567882758178
C1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2,11830,3.068,3.172,2.6587,3.597851,-0.4093,0.42585099999999976,0.0036,0.024024,0.020424,2.63402392928224,3.1166559782911163,-0.024087308847393827,2.685289249579083,3.3805106050177427,0.022453749594055477
CC1=CC(=C(C=C1O)C(C)C)O,95779,3.696,4.36,3.5632,4.570862,-0.13280000000000003,0.21086199999999966,0.1111,0.103473,-0.007627000000000009,3.5529782289614364,4.6879385935198,0.045422077727168136,3.1633912744802926,4.300384030045356,0.06830526721991176
CC(COCCO)OCCO,10154203,6.783,6.784,6.5326,6.741327,-0.25039999999999996,-0.04267299999999974,0.031,0.006154,-0.024846,6.447772543009102,6.655149723230904,0.014000819642397036,5.518550451719819,6.187041710407099,0.034041261144076615
C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)C4=CC=C(O4)CO,5712,2.831,3.813,2.4589,3.702471,-0.3721000000000001,-0.1105290000000001,0.658,0.317186,-0.340814,2.2516942683629386,3.5845648950070634,0.4468764356090097,2.500191194431281,3.8750748966020754,0.31232721136855385
C1=CC=C2C(=C1)C=CC=C2CC#N,8596,3.393,4.253,2.7037,4.293859,-0.6892999999999998,0.0408590000000002,0.0039,0.088697,0.084797,2.770491408647115,4.351891760690171,0.059643344135481446,2.934589600175095,4.222096911993182,0.021049907389042263
C[Si](C)(C)C#CC1=CC=CS1,596870,3.62,4.967,2.7002,4.391456,-0.9198,-0.5755439999999998,0.6022,0.403902,-0.19829799999999997,2.0939339366997958,4.289695378057547,0.6359886999366635,3.107583934474616,4.774305511885332,0.28066942119898003
C1C2=C3C(=CC=C2)C4=CC=CC=C4C5=CC=CC1=C53,6428445,3.889,3.942,2.8744,3.923296,-1.0145999999999997,-0.018704000000000054,0.0037,0.008774,0.005074,3.112580668878066,3.6872786827883397,-0.014089015934211859,3.313376090700881,3.9784059132562075,0.022496886191383396
C1CN(CCN1)C2=CC=NC=C2,70517,3.85,4.344,3.6177,4.623913,-0.23229999999999995,0.27991299999999963,0.0334,0.014599,-0.018801,3.7029268783825646,4.4992890922763324,-0.03830345983067711,3.2761334953606838,4.278183720811186,0.035295175364486536
C1=C(C=NC(=N1)N)Cl,79479,3.723,4.553,3.3444,4.33552,-0.37860000000000005,-0.21748000000000012,0.1267,0.042356,-0.084344,2.595049518235483,3.818403079254075,0.09037348377868429,3.182089148506229,4.452451961071797,0.07613159891851229
